question_id,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,r1,r2,s,ground_truth
6ba2aeab-5364-48a6-88ad-03395ebfb2b8,6.9088664,1.4832389,0.55636746,1.8680094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.60887265,0.1285513,0.11603625,0.1285513,6.273458,1.183143,0.25367296,1.4062446,0.5714286,1,0.4054651081081644,13.791197,0
6ba2aeab-5364-48a6-88ad-03395ebfb2b8,6.4151263,1.1110317,0.7997978,1.1110317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53711545,0.11286031,0.12245147,0.11286031,6.379613,1.2244269,0.6382791,1.2244269,0.5714286,2,0.2876820724517809,13.331855,0
6ba2aeab-5364-48a6-88ad-03395ebfb2b8,5.0268044,2.111493,0.07517046,2.1510527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3174777,0.122828804,0.0,0.48737136,4.6642656,2.1536374,0.13357246,2.1736703,0.42857146,3,0.22314355131420976,13.008548,0
6ba2aeab-5364-48a6-88ad-03395ebfb2b8,6.194235,1.1002462,0.25404352,1.7030504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5398351,0.122828804,0.057270333,0.122828804,5.6554055,0.79116094,0.058686353,1.4072194,0.5,4,0.18232155679395462,12.389476,0
6ba2aeab-5364-48a6-88ad-03395ebfb2b8,5.7942204,2.2549057,0.5893328,2.2549057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2578756,0.1285513,0.0,0.1285513,5.7665315,2.3390477,0.7181406,2.3390477,0.5714286,5,0.1541506798272583,11.818627,0
6ba2aeab-5364-48a6-88ad-03395ebfb2b8,5.6157894,3.4441707,1.592959,3.4441707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6965733,0.39642546,0.17071171,0.39642546,5.110873,2.9733515,1.374244,2.9733515,0.5,6,0.13353139262452263,11.423236,0
6ba2aeab-5364-48a6-88ad-03395ebfb2b8,4.988294,1.1742325,1.2002882,1.2743152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3664844,0.1285513,0.09147352,0.1285513,4.1802144,0.97706354,0.5514782,0.97706354,0.42857146,7,0.11778303565638346,10.534993,0
6ba2aeab-5364-48a6-88ad-03395ebfb2b8,4.972779,1.0152323,0.116858065,1.0152323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0673573,0.122828804,0.0,0.122828804,4.3799095,0.79916847,0.10345716,0.79916847,0.42857146,8,0.1053605156578263,10.420046,0
6ba2aeab-5364-48a6-88ad-03395ebfb2b8,4.7194724,1.5207734,0.15858829,1.5207734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88308704,0.122828804,0.0,0.122828804,4.5311017,1.4748416,0.26101482,1.4748416,0.42857146,9,0.09531017980432487,10.133661,0
e1268664-8ed0-4944-b7bc-81131696b56f,3.8163218,0.0,0.023725793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095556475,0.0,0.0,0.0,3.8694909,0.0,0.04935706,0.0,0.5555556,0,0.6931471805599453,7.781369,0
e1268664-8ed0-4944-b7bc-81131696b56f,3.1636949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9745438,0.0,0.0,0.0,2.5611289,0.0,0.0,0.0,0.33333334,1,0.4054651081081644,6.6993675,0
e1268664-8ed0-4944-b7bc-81131696b56f,3.1466618,0.46430883,0.0,0.46430883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58992606,0.0,0.0,0.0,2.945762,0.42468065,0.0,0.42468065,0.5555556,2,0.2876820724517809,6.6823497,0
e1268664-8ed0-4944-b7bc-81131696b56f,3.1692939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78561276,0.0,0.0,0.0,2.6764586,0.0,0.0,0.0,0.44444445,3,0.22314355131420976,6.6313653,0
e1268664-8ed0-4944-b7bc-81131696b56f,3.0324602,0.09992589,0.0,0.09992589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23185964,0.0,0.0,0.0,2.9474509,0.09634364,0.0,0.09634364,0.5555556,4,0.18232155679395462,6.2117705,0
e1268664-8ed0-4944-b7bc-81131696b56f,2.948122,0.5217703,0.16587287,0.5217703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09841773,0.0,0.0,0.0,3.0803943,0.6239558,0.20833153,0.6239558,0.5555556,5,0.1541506798272583,6.126934,3
e1268664-8ed0-4944-b7bc-81131696b56f,3.0654976,0.0,0.3423465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9949841,0.0,0.31158626,0.0,0.33333334,6,0.13353139262452263,6.060482,0
e1268664-8ed0-4944-b7bc-81131696b56f,2.8352861,0.11053771,0.0,0.17389792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331386,0.0,0.0,0.0,2.62781,0.13943091,0.0,0.20731285,0.44444445,7,0.11778303565638346,5.7962346,0
e1268664-8ed0-4944-b7bc-81131696b56f,2.7883859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21376158,0.0,0.0,0.0,2.7862027,0.0,0.0,0.0,0.44444445,8,0.1053605156578263,5.78835,0
e1268664-8ed0-4944-b7bc-81131696b56f,2.734644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32741612,0.0,0.0,0.0,2.7243521,0.0,0.0,0.0,0.6666667,9,0.09531017980432487,5.7864122,0
01abab46-5f1f-4b19-af4f-9e0a3113f309,6.626425,5.555095,0.07486563,5.8701916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6716845,1.3144443,0.045196958,1.3144443,6.173969,4.6476846,0.025640946,4.794943,0.6666667,0,0.6931471805599453,14.472078,0
01abab46-5f1f-4b19-af4f-9e0a3113f309,5.0050225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0307956,0.0,0.0,0.0,0.5,1,0.4054651081081644,10.035818,0
01abab46-5f1f-4b19-af4f-9e0a3113f309,4.8710585,2.2494717,1.3979552,2.2494717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8691053,2.2468538,1.4061835,2.2468538,0.5,2,0.2876820724517809,9.740164,0
01abab46-5f1f-4b19-af4f-9e0a3113f309,4.566389,0.0,0.0,0.35240966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.566091,0.0,0.0,0.33986843,0.5,3,0.22314355131420976,9.132481,4
01abab46-5f1f-4b19-af4f-9e0a3113f309,3.0430725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3765098,0.0,0.0,0.0,2.794532,0.0,0.0,0.0,0.16666667,4,0.18232155679395462,7.214114,0
01abab46-5f1f-4b19-af4f-9e0a3113f309,3.597843,0.6027875,0.0,0.86783266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5552921,0.5828217,0.0,0.843713,0.5,5,0.1541506798272583,7.1531353,4
01abab46-5f1f-4b19-af4f-9e0a3113f309,2.987261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3736485,0.0,0.0,0.0,2.6807747,0.0,0.0,0.0,0.33333334,6,0.13353139262452263,7.041684,0
01abab46-5f1f-4b19-af4f-9e0a3113f309,3.1327963,1.2153409,0.0,1.2153409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23185964,0.0,0.0,0.0,2.9701543,1.2343277,0.0,1.2343277,0.33333334,7,0.11778303565638346,6.3348103,0
01abab46-5f1f-4b19-af4f-9e0a3113f309,2.8097785,0.0,0.0,0.09024802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7960813,0.0,0.0,0.07857485,0.6666667,8,0.1053605156578263,5.6058598,0
01abab46-5f1f-4b19-af4f-9e0a3113f309,2.7326736,0.0,0.0,0.6936346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8662531,0.0,0.0,0.76703584,0.33333334,9,0.09531017980432487,5.5989265,0
15565bd7-142d-4fb4-a469-99c41d447364,3.2242298,0.0,0.0,0.21636403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45020944,0.0,0.0,0.0,3.0973957,0.0,0.0,0.2724826,0.625,0,0.6931471805599453,6.771835,0
15565bd7-142d-4fb4-a469-99c41d447364,3.1170979,0.5217703,0.03292586,0.5217703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09841773,0.0,0.0,0.0,3.2344882,0.6239558,0.057394147,0.6239558,0.75,1,0.4054651081081644,6.4500036,4
15565bd7-142d-4fb4-a469-99c41d447364,2.936326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09841773,0.0,0.0,0.0,2.9826396,0.0,0.0,0.0,0.5,2,0.2876820724517809,6.017383,0
15565bd7-142d-4fb4-a469-99c41d447364,2.7758052,0.0,0.076559365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.095556475,0.0,0.0,0.0,2.8340545,0.0,0.10283072,0.0,0.375,3,0.22314355131420976,5.705416,0
15565bd7-142d-4fb4-a469-99c41d447364,2.5769498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3331386,0.0,0.0,0.0,2.3587346,0.0,0.0,0.0,0.5,4,0.18232155679395462,5.268823,0
15565bd7-142d-4fb4-a469-99c41d447364,2.379738,0.20293583,0.0,0.2480228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41399637,0.027764266,0.0,0.027764266,2.154664,0.14550602,0.0,0.18917823,0.5,5,0.1541506798272583,4.9483986,0
15565bd7-142d-4fb4-a469-99c41d447364,2.4141636,0.0,0.15684827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09841773,0.0,0.0,0.0,2.4318562,0.0,0.17869885,0.0,0.25,6,0.13353139262452263,4.9444375,0
15565bd7-142d-4fb4-a469-99c41d447364,2.4045815,0.0,0.16587287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2561405,0.0,0.028918317,0.0,2.2781458,0.0,0.099103056,0.0,0.5,7,0.11778303565638346,4.938868,0
15565bd7-142d-4fb4-a469-99c41d447364,2.4405668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23185964,0.0,0.0,0.0,2.2099352,0.0,0.0,0.0,0.375,8,0.1053605156578263,4.8823614,0
15565bd7-142d-4fb4-a469-99c41d447364,2.3460302,0.8932688,0.0,0.98025626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30468008,0.10102905,0.0,0.10102905,2.081077,0.7073736,0.0,0.8187787,0.375,9,0.09531017980432487,4.731787,0
34e45491-287d-4110-b959-49e1a382bb1b,9.466537,2.8316774,0.0,2.8316774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2951747,0.0,0.0,0.0,9.186226,2.8661768,0.0,2.8661768,0.4166667,0,0.6931471805599453,18.947939,0
34e45491-287d-4110-b959-49e1a382bb1b,5.038042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26612973,0.0,0.0,0.0,4.809338,0.0,0.0,0.0,0.33333334,1,0.4054651081081644,10.11351,0
34e45491-287d-4110-b959-49e1a382bb1b,4.9738135,2.059742,0.0,2.198166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9511623,2.068897,0.0,2.2074652,0.4166667,2,0.2876820724517809,9.924976,0
34e45491-287d-4110-b959-49e1a382bb1b,4.5240765,2.4657023,1.9590518,2.4657023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8311423,1.0444214,0.73773396,1.0444214,3.4709592,1.6895379,1.269583,1.6895379,0.4166667,3,0.22314355131420976,9.826178,0
34e45491-287d-4110-b959-49e1a382bb1b,4.3167806,2.0938895,1.7030096,2.0938895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4369636,0.93565404,0.0,0.93565404,4.0314555,1.5126622,1.7578331,1.5126622,0.4166667,4,0.18232155679395462,9.7852,0
34e45491-287d-4110-b959-49e1a382bb1b,4.7628293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.668435,0.0,0.0,0.0,0.16666667,5,0.1541506798272583,9.431265,0
34e45491-287d-4110-b959-49e1a382bb1b,4.229018,1.5631142,1.7030096,1.7276723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21991166,0.038397495,0.0,0.038397495,4.1360273,1.5543396,1.8412509,1.6721712,0.25,6,0.13353139262452263,8.584957,0
34e45491-287d-4110-b959-49e1a382bb1b,4.234229,1.2153409,0.0,1.2153409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38845626,0.0,0.0,0.0,3.9320872,1.2343277,0.0,1.2343277,0.25,7,0.11778303565638346,8.554772,0
34e45491-287d-4110-b959-49e1a382bb1b,3.1525676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6892494,0.0,0.0,0.0,2.8791502,0.0,0.0,0.0,0.083333336,8,0.1053605156578263,7.7209673,0
34e45491-287d-4110-b959-49e1a382bb1b,3.8594565,1.2153409,0.0,1.2153409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15945786,0.0,0.0,0.0,3.6387675,1.1875123,0.0,1.1875123,0.33333334,9,0.09531017980432487,7.657682,0
4bdd93a3-8558-4fa6-ac20-a0ae0cc9ac12,8.601143,7.022143,3.73616,7.085958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1848013,2.2753353,1.1156052,2.2902157,7.305207,5.6976037,3.0144782,5.753254,0.7,0,0.6931471805599453,19.09115,0
4bdd93a3-8558-4fa6-ac20-a0ae0cc9ac12,5.317522,3.90974,1.6993039,3.90974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7222751,1.5764325,0.7025151,1.5764325,4.4689684,2.8358572,1.1386006,2.8358572,0.5,1,0.4054651081081644,11.508765,0
4bdd93a3-8558-4fa6-ac20-a0ae0cc9ac12,4.3803387,4.30044,1.9597704,4.30044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7222751,1.5764325,0.7025151,1.5764325,3.5264487,3.3128576,1.456601,3.3128576,0.5,2,0.2876820724517809,9.629063,0
4bdd93a3-8558-4fa6-ac20-a0ae0cc9ac12,4.0561895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1663698,0.0,0.0,0.0,3.8877966,0.0,0.0,0.0,0.3,3,0.22314355131420976,9.110356,0
4bdd93a3-8558-4fa6-ac20-a0ae0cc9ac12,3.890866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1663698,0.0,0.0,0.0,3.7922907,0.0,0.0,0.0,0.2,4,0.18232155679395462,8.849526,0
4bdd93a3-8558-4fa6-ac20-a0ae0cc9ac12,4.3102307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.211744,0.0,0.0,0.0,0.2,5,0.1541506798272583,8.521975,0
4bdd93a3-8558-4fa6-ac20-a0ae0cc9ac12,3.7306838,2.6184587,0.9998943,2.6184587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7222751,1.5764325,0.7025151,1.5764325,2.7387207,1.4123579,0.47360665,1.4123579,0.7,6,0.13353139262452263,8.19168,0
4bdd93a3-8558-4fa6-ac20-a0ae0cc9ac12,3.704748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6773238,0.0,0.0,0.0,0.1,7,0.11778303565638346,7.3820715,0
4bdd93a3-8558-4fa6-ac20-a0ae0cc9ac12,3.4518716,1.5024152,0.41358012,1.5024152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4679646,1.5070337,0.393987,1.5070337,0.5,8,0.1053605156578263,6.919836,0
4bdd93a3-8558-4fa6-ac20-a0ae0cc9ac12,3.2661347,0.9113905,0.0,0.9113905,0.6323277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12284075,0.0,0.0,0.0,2.7709422,0.8858778,0.0,0.8858778,0.4,9,0.09531017980432487,6.7922454,0
3655bf8a-06ef-46a3-a9d4-94e0559bc03a,10.637606,3.720764,0.64093,4.47676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.392814,0.25342613,0.17088155,0.31466684,9.696711,3.9773073,0.63056904,4.5470037,0.6428572,0,0.6931471805599453,22.72713,0
3655bf8a-06ef-46a3-a9d4-94e0559bc03a,8.921775,1.9834586,0.49935558,2.142757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5985904,0.1625076,0.0,0.1625076,8.652586,1.7468323,0.5054712,1.942227,0.35714287,1,0.4054651081081644,18.17295,0
3655bf8a-06ef-46a3-a9d4-94e0559bc03a,7.887135,2.9233892,0.39226162,3.1482625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5985904,0.1625076,0.0,0.1625076,7.356494,2.6031926,0.38228458,2.8688147,0.5,2,0.2876820724517809,15.842219,0
3655bf8a-06ef-46a3-a9d4-94e0559bc03a,7.0955048,3.0783114,0.0,3.1725225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5985904,0.1625076,0.0,0.1625076,6.4892893,2.6988266,0.0,2.7917345,0.2857143,3,0.22314355131420976,14.183384,0
3655bf8a-06ef-46a3-a9d4-94e0559bc03a,6.158832,1.8270051,0.059895594,1.8270051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.642879,0.0,0.0,0.0,5.833935,1.8929096,0.09454225,1.8929096,0.35714287,4,0.18232155679395462,13.635646,0
3655bf8a-06ef-46a3-a9d4-94e0559bc03a,6.621782,0.9848492,0.013938652,0.9848492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5985904,0.1625076,0.0,0.1625076,6.2680917,0.7264691,0.0,0.7264691,0.42857146,5,0.1541506798272583,13.488464,2
3655bf8a-06ef-46a3-a9d4-94e0559bc03a,5.7896757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7941298,0.0,0.0,0.0,5.532904,0.0,0.0,0.0,0.2857143,6,0.13353139262452263,13.11671,0
3655bf8a-06ef-46a3-a9d4-94e0559bc03a,6.429415,1.0818934,0.0,1.8515408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5985904,0.1625076,0.0,0.1625076,5.977465,0.8074681,0.0,1.3997946,0.35714287,7,0.11778303565638346,13.00547,0
3655bf8a-06ef-46a3-a9d4-94e0559bc03a,5.753072,1.2150426,0.10406248,1.3645817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5985904,0.1625076,0.0,0.1625076,5.574765,0.6484679,0.11450106,0.8636579,0.2857143,8,0.1053605156578263,11.926428,0
3655bf8a-06ef-46a3-a9d4-94e0559bc03a,5.5748034,0.9848492,0.0,1.1032664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5985904,0.1625076,0.0,0.1625076,5.566043,0.80988693,0.0,0.95724595,0.2857143,9,0.09531017980432487,11.739437,2
50a1d201-f3fb-476e-98c2-085490b73dd0,3.2769907,2.2458565,0.0,2.3427856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,3.217623,2.0953734,0.0,2.2143157,0.5,0,0.6931471805599453,6.862571,0
50a1d201-f3fb-476e-98c2-085490b73dd0,3.0805523,0.89179087,0.0,0.89179087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.9039092,0.49508587,0.0,0.49508587,0.75,1,0.4054651081081644,6.3524184,0
50a1d201-f3fb-476e-98c2-085490b73dd0,2.999962,0.9752087,0.0,0.9752087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.8654034,0.5785037,0.0,0.5785037,0.5,2,0.2876820724517809,6.233322,0
50a1d201-f3fb-476e-98c2-085490b73dd0,2.9250903,1.3959998,0.0,1.3959998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.8967834,1.0903518,0.0,1.0903518,0.5,3,0.22314355131420976,6.189831,0
50a1d201-f3fb-476e-98c2-085490b73dd0,2.9048696,1.8412509,0.0,1.8981612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.7717633,1.7130938,0.0,1.7823884,0.5,4,0.18232155679395462,6.04459,4
50a1d201-f3fb-476e-98c2-085490b73dd0,2.8972545,1.348917,0.9297335,1.4153144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52882385,0.18236214,0.22501469,0.18236214,2.4716492,1.1371672,0.5775664,1.22401,0.75,5,0.1541506798272583,5.8977275,0
50a1d201-f3fb-476e-98c2-085490b73dd0,2.6773705,1.4433942,0.0,1.5527716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.465765,1.184829,0.0,1.184829,0.5,6,0.13353139262452263,5.511092,0
50a1d201-f3fb-476e-98c2-085490b73dd0,2.555814,0.57427675,0.0,0.62634665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32072055,0.16212744,0.0,0.16212744,2.4806833,0.4063606,0.0,0.46666223,0.75,7,0.11778303565638346,5.357218,0
50a1d201-f3fb-476e-98c2-085490b73dd0,2.5890136,1.348917,0.0,1.4225472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36484146,0.18808463,0.0,0.18808463,2.396469,1.1371672,0.0,1.2334077,0.75,8,0.1053605156578263,5.350324,0
50a1d201-f3fb-476e-98c2-085490b73dd0,2.6012635,0.89179087,0.0,0.9817344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.3808396,0.49508587,0.0,0.62241256,0.5,9,0.09531017980432487,5.35006,2
1f5f8b6c-9250-40c1-9f37-6cfdbb125b28,3.696304,1.3959998,0.069439076,1.3959998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,3.7024398,1.0903518,0.0,1.0903518,0.75,0,0.6931471805599453,7.7667007,2
1f5f8b6c-9250-40c1-9f37-6cfdbb125b28,3.2769907,2.2458565,0.0,2.3427856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,3.217623,2.0953734,0.0,2.2143157,0.5,1,0.4054651081081644,6.862571,2
1f5f8b6c-9250-40c1-9f37-6cfdbb125b28,3.125231,1.050791,0.18491168,1.050791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.8171866,0.6729809,0.22811268,0.6729809,0.75,2,0.2876820724517809,6.3103743,0
1f5f8b6c-9250-40c1-9f37-6cfdbb125b28,2.999962,0.9752087,0.0,0.9752087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.8654034,0.5785037,0.0,0.5785037,0.5,3,0.22314355131420976,6.233322,2
1f5f8b6c-9250-40c1-9f37-6cfdbb125b28,2.972689,1.348917,0.54446816,1.4153144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62834954,0.18236214,0.13772106,0.18236214,2.4742298,1.1371672,0.30876285,1.22401,0.75,4,0.18232155679395462,6.0752683,0
1f5f8b6c-9250-40c1-9f37-6cfdbb125b28,2.926792,0.89179087,0.0,0.89179087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.7511127,0.49508587,0.0,0.49508587,0.5,5,0.1541506798272583,6.0458612,0
1f5f8b6c-9250-40c1-9f37-6cfdbb125b28,2.9048696,1.8412509,0.0,1.8981612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.7717633,1.7130938,0.0,1.7823884,0.5,6,0.13353139262452263,6.04459,1
1f5f8b6c-9250-40c1-9f37-6cfdbb125b28,2.8121755,1.2186664,0.0,1.2186664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.5469317,0.8940781,0.0,0.8940781,1.0,7,0.11778303565638346,5.727064,2
1f5f8b6c-9250-40c1-9f37-6cfdbb125b28,2.6773705,1.4433942,0.0,1.5527716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.465765,1.184829,0.0,1.184829,0.5,8,0.1053605156578263,5.511092,2
1f5f8b6c-9250-40c1-9f37-6cfdbb125b28,2.6012635,0.89179087,0.0,0.9817344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,2.3808396,0.49508587,0.0,0.62241256,0.5,9,0.09531017980432487,5.35006,1
ddb373aa-ddce-44fc-8a3a-a43c522f5d06,5.0209794,2.4003034,0.9848492,2.4947586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69289774,0.33967972,0.1625076,0.33967972,4.993024,2.031171,0.80988693,2.031171,0.6666667,0,0.6931471805599453,10.706901,1
ddb373aa-ddce-44fc-8a3a-a43c522f5d06,5.209551,1.4145231,0.9848492,1.4145231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69289774,0.33967972,0.1625076,0.33967972,4.734287,0.71528023,0.7264691,0.71528023,0.8333334,1,0.4054651081081644,10.636735,0
ddb373aa-ddce-44fc-8a3a-a43c522f5d06,4.6135473,2.7387662,1.2859973,3.1659734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69289774,0.33967972,0.1625076,0.33967972,4.277792,2.1655676,0.70565903,2.6710954,0.6666667,2,0.2876820724517809,9.584237,0
ddb373aa-ddce-44fc-8a3a-a43c522f5d06,4.4456224,1.560736,1.3645817,1.6951016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69289774,0.33967972,0.1625076,0.33967972,4.1036263,0.6898012,0.8636579,0.8837442,0.6666667,3,0.22314355131420976,9.2421465,1
ddb373aa-ddce-44fc-8a3a-a43c522f5d06,4.3561754,2.7667203,0.35111704,3.0126288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,4.3212075,2.6867929,0.4077255,2.96382,0.6666667,4,0.18232155679395462,9.04534,0
ddb373aa-ddce-44fc-8a3a-a43c522f5d06,4.3126287,1.585201,0.3398561,1.6930108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36795688,0.19120005,0.0,0.19120005,4.2165236,1.237548,0.38494223,1.3511317,0.5,5,0.1541506798272583,8.897109,0
